Volatility 3 Framework 2.26.0

Offset	Name
0x9c0c5a192150	\$Directory
0x9c0c5a192600	\$Directory
0x9c0c5a192790	\$Directory
0x9c0c5a192dd0	\$Directory
0x9c0c5a1930f0	\$Directory
0x9c0c5a193280	\$Directory
0x9c0c5a193730	\$Directory
0x9c0c5a1938c0	\$Directory
0x9c0c5a193a50	\$Directory
0x9c0c5a193d70	\$Directory
0x9c0c5a194090	\$Directory
0x9c0c5a194220	\$Directory
0x9c0c5a194d10	\$Directory
0x9c0c5a195350	\$Directory
0x9c0c5a195e40	\$Directory
0x9c0c5a1967a0	\$Directory
0x9c0c5a196930	\$Directory
0x9c0c5a197100	\$Directory
0x9c0c5a197a60	\$Directory
0x9c0c5a1983c0	\$Directory
0x9c0c5a1986e0	\$Directory
0x9c0c5a199810	\$Directory
0x9c0c5a1999a0	\$Directory
0x9c0c5a19a170	\$Directory
0x9c0c5a19a490	\$Directory
0x9c0c5a19a7b0	\$Directory
0x9c0c5a19a940	\$Directory
0x9c0c5a19aad0	\$Directory
0x9c0c5a19c0b0	\$Directory
0x9c0c5a19c560	\$Directory
0x9c0c5a19ca10	\$Directory
0x9c0c5a19cd30	\$Directory
0x9c0c5a19d1e0	\$Directory
0x9c0c5a19e7c0	\$Directory
0x9c0c5a19f8f0	\$Directory
0x9c0c5a1a0a20	\$Directory
0x9c0c5a1a1ce0	\$Directory
0x9c0c5a1a2960	\$Directory
0x9c0c5a1a3900	\$Directory
0x9c0c5a1a40d0	\$Directory
0x9c0c5a1a43f0	\$Directory
0x9c0c5a1a4710	\$Directory
0x9c0c5a1a5cf0	\Windows\Prefetch\MSCORSVW.EXE-16B291C4.pf
0x9c0c5a1a64c0	\$Directory
0x9c0c5a1a6650	\$Directory
0x9c0c5a1a6c90	\$Directory
0x9c0c5a1a7140	\$Directory
0x9c0c5a1a7910	\$Directory
0x9c0c5a1a7aa0	\$Directory
0x9c0c5a1a7c30	\$Directory
0x9c0c5a1a8ef0	\$Directory
0x9c0c5a1a96c0	\$Directory
0x9c0c5a1a9850	\$Directory
0x9c0c5a1a9b70	\$Directory
0x9c0c5a1aa340	\$Directory
0x9c0c5a1aa7f0	\$Directory
0x9c0c5a1aa980	\$Directory
0x9c0c5a1ab150	\$Directory
0x9c0c5a1ab600	\$Directory
0x9c0c5a1ab920	\$Directory
0x9c0c5a1abdd0	\$Directory
0x9c0c5a1ac0f0	\$Directory
0x9c0c5a1ac5a0	\$Directory
0x9c0c5a1acbe0	\$Directory
0x9c0c5a1ae800	\$Directory
0x9c0c5a1af480	\$Directory
0x9c0c5a1af610	\$Directory
0x9c0c5a1af930	\$Directory
0x9c0c5a1afc50	\$Directory
0x9c0c5a1b05b0	\$Directory
0x9c0c5a1b10a0	\$Directory
0x9c0c5a1b1870	\$Directory
0x9c0c5a1b2680	\$Directory
0x9c0c5a1b3300	\$Directory
0x9c0c5a1b3940	\$Directory
0x9c0c5a1b3c60	\$Directory
0x9c0c5a1b45c0	\$Directory
0x9c0c5a1b4750	\$Directory
0x9c0c5a1b48e0	\$Directory
0x9c0c5a1b4a70	\$Directory
0x9c0c5a1b4d90	\$Directory
0x9c0c5a1b5560	\$Directory
0x9c0c5a1b5a10	\$Directory
0x9c0c5a1b6820	\$Directory
0x9c0c5a1b69b0	\$Directory
0x9c0c5a1b6cd0	\$Directory
0x9c0c5a1b74a0	\$Directory
0x9c0c5a1b7c70	\$Directory
0x9c0c5a1b82b0	\$Directory
0x9c0c5a1b8440	\$Directory
0x9c0c5a1b8c10	\$Directory
0x9c0c5a1b8da0	\$Directory
0x9c0c5a1b93e0	\$Directory
0x9c0c5a1b9570	\$Directory
0x9c0c5a1b9890	\$Directory
0x9c0c5a1b9a20	\$Directory
0x9c0c5a1b9bb0	\$Directory
0x9c0c5a1b9ed0	\$Directory
0x9c0c5a1ba380	\$Directory
0x9c0c5a1ba510	\$Directory
0x9c0c5a1ba9c0	\$Directory
0x9c0c5a1bace0	\$Directory
0x9c0c5a1bb190	\$Directory
0x9c0c5a1bb320	\$Directory
0x9c0c5a1bbaf0	\$Directory
0x9c0c5a1bc130	\$Directory
0x9c0c5a1bc2c0	\$Directory
0x9c0c5a1bc5e0	\$Directory
0x9c0c5a1bc770	\$Directory
0x9c0c5a1bcc20	\$Directory
0x9c0c5a1bd3f0	\$Directory
0x9c0c5a1be200	\$Directory
0x9c0c5a1be520	\$Directory
0x9c0c5a1bf970	\$Directory
0x9c0c5a1c02d0	\$Directory
0x9c0c5a1c0aa0	\$Directory
0x9c0c5a1c0dc0	\$Directory
0x9c0c5a1c10e0	\$Directory
0x9c0c5a1c1400	\$Directory
0x9c0c5a1c1590	\$Directory
0x9c0c5a1c1bd0	\$Directory
0x9c0c5a1c1ef0	\$Directory
0x9c0c5a1c2210	\$Directory
0x9c0c5a1c2850	\$Directory
0x9c0c5a1c29e0	\$Directory
0x9c0c5a1c34d0	\$Directory
0x9c0c5a1c3e30	\$Directory
0x9c0c5a2841e0	\$Directory
0x9c0c5a284820	\$Directory
0x9c0c5a2854a0	\$Directory
0x9c0c5a285950	\$Directory
0x9c0c5a285ae0	\$Directory
0x9c0c5a285e00	\$Directory
0x9c0c5a286760	\$Directory
0x9c0c5a2868f0	\$Directory
0x9c0c5a2889c0	\$Directory
0x9c0c5a289320	\$Directory
0x9c0c5a289af0	\$Directory
0x9c0c5a289e10	\$Directory
0x9c0c5a28a5e0	\$Directory
0x9c0c5a28a770	\$Directory
0x9c0c5a28a900	\$Directory
0x9c0c5a28aa90	\$Directory
0x9c0c5a28b710	\$Directory
0x9c0c5a28b8a0	\$Directory
0x9c0c5a28bd50	\$Directory
0x9c0c5a28bee0	\$Directory
0x9c0c5a28c6b0	\$Directory
0x9c0c5a28c9d0	\$Directory
0x9c0c5a28d1a0	\$Directory
0x9c0c5a28dc90	\$Directory
0x9c0c5a28e140	\$Directory
0x9c0c5a28f590	\$Directory
0x9c0c5a28fef0	\$Directory
0x9c0c5a2914d0	\$Directory
0x9c0c5a291660	\$Directory
0x9c0c5a2917f0	\$Directory
0x9c0c5a291ca0	\$Directory
0x9c0c5a292790	\$Directory
0x9c0c5a292920	\$Directory
0x9c0c5a292ab0	\$Directory
0x9c0c5a292dd0	\$Directory
0x9c0c5a293280	\$Directory
0x9c0c5a293410	\$Directory
0x9c0c5a2935a0	\$Directory
0x9c0c5a2938c0	\$Directory
0x9c0c5a293a50	\$Directory
0x9c0c5a293be0	\$Directory
0x9c0c5a294090	\$Directory
0x9c0c5a294220	\$Directory
0x9c0c5a2949f0	\$Directory
0x9c0c5a2951c0	\$Directory
0x9c0c5a295350	\$Directory
0x9c0c5a295670	\$Directory
0x9c0c5a295b20	\$Directory
0x9c0c5a295cb0	\$Directory
0x9c0c5a2962f0	\Program Files\WindowsApps\Microsoft.ScreenSketch_10.1907.2471.0_x64__8wekyb3d8bbwe\AppxManifest.xml
0x9c0c5a296480	\$Directory
0x9c0c5a296ac0	\$Directory
0x9c0c5a296c50	\$Directory
0x9c0c5a297420	\$Directory
0x9c0c5a2978d0	\$Directory
0x9c0c5a298870	\$Directory
0x9c0c5a298a00	\$Directory
0x9c0c5a299360	\$Directory
0x9c0c5a29a490	\$Directory
0x9c0c5a29aad0	\$Directory
0x9c0c5a29adf0	\$Directory
0x9c0c5a29b110	\$Directory
0x9c0c5a29b8e0	\$Directory
0x9c0c5a29c240	\$Directory
0x9c0c5a29d370	\$Directory
0x9c0c5a29d690	\$Directory
0x9c0c5a29db40	\$Directory
0x9c0c5a29eae0	\$Directory
0x9c0c5a29ec70	\$Directory
0x9c0c5a2a03e0	\$Directory
0x9c0c5a2a0700	\$Directory
0x9c0c5a2a0890	\$Directory
0x9c0c5a2a0a20	\Program Files\WindowsApps\Microsoft.Getstarted_8.2.22942.0_x64__8wekyb3d8bbwe\AppxManifest.xml
0x9c0c5a2a1380	\$Directory
0x9c0c5a2a1830	\$Directory
0x9c0c5a2a1b50	\$Directory
0x9c0c5a2a27d0	\$Directory
0x9c0c5a2a3130	\$Directory
0x9c0c5a2a3450	\$Directory
0x9c0c5a2a3c20	\$Directory
0x9c0c5a2a43f0	\$Directory
0x9c0c5a2a4580	\$Directory
0x9c0c5a2a4ee0	\$Directory
0x9c0c5a2a5520	\$Directory
0x9c0c5a2a5e80	\$Directory
0x9c0c5a2a61a0	\$Directory
0x9c0c5a2a6330	\$Directory
0x9c0c5a2a6e20	\$Directory
0x9c0c5a2a7140	\$Directory
0x9c0c5a2a72d0	\$Directory
0x9c0c5a2a7dc0	\$Directory
0x9c0c5a2a8400	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Microsoft3DViewer_6.1908.2042.0_x64__8wekyb3d8bbwe\S-1-5-21-2437830779-3302432962-562250718-1001.pckgdep
0x9c0c5a2a8590	\$Directory
0x9c0c5a2a8a40	\$Directory
0x9c0c5a2a99e0	\$Directory
0x9c0c5a2a9e90	\$Directory
0x9c0c5a2aa340	\$Directory
0x9c0c5a2aab10	\Program Files\WindowsApps\Microsoft.Microsoft3DViewer_6.1908.2042.0_x64__8wekyb3d8bbwe\AppxManifest.xml
0x9c0c5a2aae30	\$Directory
0x9c0c5a2ab470	\$Directory
0x9c0c5a2abc40	\$Directory
0x9c0c5a2abdd0	\$Directory
0x9c0c5a2ac0f0	\$Directory
0x9c0c5a2ac280	\$Directory
0x9c0c5a2ac8c0	\$Directory
0x9c0c5a2acd70	\$Directory
0x9c0c5a2ad090	\$Directory
0x9c0c5a2ad220	\Program Files\WindowsApps\Microsoft.Microsoft3DViewer_6.1908.2042.0_x64__8wekyb3d8bbwe\resources.pri
0x9c0c5a2ae350	\$Directory
0x9c0c5a2ae800	\$Directory
0x9c0c5a2aecb0	\$Directory
0x9c0c5a2b0420	\$Directory
0x9c0c5a2b0740	\$Directory
0x9c0c5a2b0d80	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftOfficeHub_18.1903.1152.0_x64__8wekyb3d8bbwe\S-1-5-21-2437830779-3302432962-562250718-1001.pckgdep
0x9c0c5a2b1b90	\$Directory
0x9c0c5a2b2680	\$Directory
0x9c0c5a2b2cc0	\$Directory
0x9c0c5a2b3170	\$Directory
0x9c0c5a2b3300	\$Directory
0x9c0c5a2b42a0	\$Directory
0x9c0c5a2b45c0	\$Directory
0x9c0c5a2b4d90	\$Directory
0x9c0c5a2b5ec0	\$Directory
0x9c0c5a2b6370	\$Directory
0x9c0c5a2b6500	\$Directory
0x9c0c5a2b69b0	\$Directory
0x9c0c5a2b6cd0	\Program Files\WindowsApps\Microsoft.MicrosoftOfficeHub_18.1903.1152.0_x64__8wekyb3d8bbwe\AppxManifest.xml
0x9c0c5a2b74a0	\$Directory
0x9c0c5a2b7950	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Configuration\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Configuration.dll
0x9c0c5a2b7e00	\$Directory
0x9c0c5a2b82b0	\$Directory
0x9c0c5a2b8da0	\Windows\System32\spp\store\2.0\tokens.dat
0x9c0c5a2b90c0	\Windows\System32\ntmarta.dll
0x9c0c5a2b9570	\$Directory
0x9c0c5a2b9d40	\$Directory
0x9c0c5a2ba6a0	\$Directory
0x9c0c5a2bab50	\$Directory
0x9c0c5a2bae70	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Xml\v4.0_4.0.0.0__b77a5c561934e089\System.XML.dll
0x9c0c5a2bb640	\$Directory
0x9c0c5a2bb7d0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftSolitaireCollection_4.4.8204.0_x64__8wekyb3d8bbwe\S-1-5-21-2437830779-3302432962-562250718-1001.pckgdep
0x9c0c5a2bbc80	\$Directory
0x9c0c5a2bca90	\$Directory
0x9c0c5a2bcc20	\$Directory
0x9c0c5a2bd710	\Program Files\WindowsApps\Microsoft.MicrosoftSolitaireCollection_4.4.8204.0_x64__8wekyb3d8bbwe\AppxManifest.xml
0x9c0c5a2bdee0	\$Directory
0x9c0c5a2be390	\$Directory
0x9c0c5a2be520	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MixedReality.Portal_2000.19081.1301.0_x64__8wekyb3d8bbwe\S-1-5-21-2437830779-3302432962-562250718-1001.pckgdep
0x9c0c5a2be840	\$Directory
0x9c0c5a2be9d0	\$Directory
0x9c0c5a2bf1a0	\$Directory
0x9c0c5a2bf330	\$Directory
0x9c0c5a2bf970	\$Directory
0x9c0c5a2c0780	\$Directory
0x9c0c5a2c0910	\$Directory
0x9c0c5a2c0c30	\$Directory
0x9c0c5a2c10e0	\$Directory
0x9c0c5a2c1270	\$Directory
0x9c0c5a2c1400	\$Directory
0x9c0c5a2c18b0	\$Directory
0x9c0c5a2c1a40	\$Directory
0x9c0c5a2c1d60	\$Directory
0x9c0c5a2c2530	\$Directory
0x9c0c5a2c26c0	\$Directory
0x9c0c5a2c3340	\$Directory
0x9c0c5a2c34d0	\$Directory
0x9c0c5a2c3660	\$Directory
0x9c0c5a2c3980	\$Directory
0x9c0c5a3841e0	\Windows\System32\Tasks\Microsoft\Windows\Windows Defender\Windows Defender Cache Maintenance
0x9c0c5a384690	\Windows\System32\Tasks\Microsoft\Windows\Windows Defender\Windows Defender Cleanup
0x9c0c5a3849b0	\$Directory
0x9c0c5a384cd0	\Windows\System32\PING.EXE
0x9c0c5a384e60	\Windows\System32\Tasks\Microsoft\Windows\Windows Defender\Windows Defender Scheduled Scan
0x9c0c5a3854a0	\$Directory
0x9c0c5a385630	\$Directory
0x9c0c5a385950	\$Directory
0x9c0c5a3862b0	\Windows\ServiceProfiles\LocalService\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\File Explorer.lnk
0x9c0c5a386760	\$Directory
0x9c0c5a3868f0	\$Directory
0x9c0c5a386a80	\$Directory
0x9c0c5a386c10	\$Directory
0x9c0c5a386da0	\$Directory
0x9c0c5a3870c0	\$Directory
0x9c0c5a387250	\Windows\System32\Tasks\Microsoft\Windows\Windows Defender\Windows Defender Verification
0x9c0c5a387bb0	\$Directory
0x9c0c5a387ed0	\$Directory
0x9c0c5a3881f0	\$Directory
0x9c0c5a388380	\$Directory
0x9c0c5a388510	\$Directory
0x9c0c5a3886a0	\$Directory
0x9c0c5a388b50	\$Directory
0x9c0c5a388ce0	\$Directory
0x9c0c5a3894b0	\$Directory
0x9c0c5a389af0	\$Directory
0x9c0c5a38a2c0	\$Directory
0x9c0c5a38a770	\$Directory
0x9c0c5a38aa90	\$Directory
0x9c0c5a38ac20	\$Directory
0x9c0c5a38adb0	\$Directory
0x9c0c5a38b0d0	\$Directory
0x9c0c5a38b710	\$Directory
0x9c0c5a38ba30	\$Directory
0x9c0c5a38c6b0	\$Directory
0x9c0c5a38d330	\$Directory
0x9c0c5a38d4c0	\$Directory
0x9c0c5a38db00	\$Directory
0x9c0c5a38e460	\$Directory
0x9c0c5a38f720	\$Directory
0x9c0c5a390080	\$Directory
0x9c0c5a390210	\$Directory
0x9c0c5a3906c0	\$Directory
0x9c0c5a3914d0	\$Directory
0x9c0c5a391660	\$Directory
0x9c0c5a3917f0	\$Directory
0x9c0c5a393a50	\$Directory
0x9c0c5a394090	\$Directory
0x9c0c5a394860	\$Directory
0x9c0c5a3949f0	\$Directory
0x9c0c5a394d10	\$Directory
0x9c0c5a3954e0	\$Directory
0x9c0c5a395e40	\$Directory
0x9c0c5a396480	\$Directory
0x9c0c5a396610	\$Directory
0x9c0c5a396930	\$Directory
0x9c0c5a397100	\$Directory
0x9c0c5a397420	\$Directory
0x9c0c5a3978d0	\$Directory
0x9c0c5a397a60	\$Directory
0x9c0c5a397d80	\$Directory
0x9c0c5a3980a0	\$Directory
0x9c0c5a398230	\$Directory
0x9c0c5a398eb0	\$Directory
0x9c0c5a399360	\$Directory
0x9c0c5a3994f0	\$Directory
0x9c0c5a399810	\$Directory
0x9c0c5a3999a0	\$Directory
0x9c0c5a39a300	\$Directory
0x9c0c5a39aad0	\$Directory
0x9c0c5a39b110	\$Directory
0x9c0c5a39b2a0	\$Directory
0x9c0c5a39b8e0	\$Directory
0x9c0c5a39ba70	\$Directory
0x9c0c5a39bc00	\$Directory
0x9c0c5a39c560	\$Directory
0x9c0c5a39c6f0	\$Directory
0x9c0c5a39c880	\$Directory
0x9c0c5a39cd30	\$Directory
0x9c0c5a39d370	\$Directory
0x9c0c5a39d820	\$Directory
0x9c0c5a39d9b0	\$Directory
0x9c0c5a39e7c0	\$Directory
0x9c0c5a39eae0	\$Directory
0x9c0c5a39f2b0	\$Directory
0x9c0c5a39fa80	\$Directory
0x9c0c5a3a00c0	\$Directory
0x9c0c5a3a03e0	\$Directory
0x9c0c5a3a0890	\$Directory
0x9c0c5a3a0ed0	\$Directory
0x9c0c5a3a11f0	\$Directory
0x9c0c5a3a1380	\$Directory
0x9c0c5a3a1510	\$Directory
0x9c0c5a3a16a0	\$Directory
0x9c0c5a3a1830	\$Directory
0x9c0c5a3a1b50	\$Directory
0x9c0c5a3a1ce0	\$Directory
0x9c0c5a3a1e70	\$Directory
0x9c0c5a3a2320	\$Directory
0x9c0c5a3a2640	\$Directory
0x9c0c5a3a2960	\$Directory
0x9c0c5a3a2af0	\$Directory
0x9c0c5a3a3450	\$Directory
0x9c0c5a3a35e0	\$Directory
0x9c0c5a3a3770	\$Directory
0x9c0c5a3a3900	\$Directory
0x9c0c5a3a3a90	\$Directory
0x9c0c5a3a40d0	\$Directory
0x9c0c5a3a48a0	\$Directory
0x9c0c5a3a5200	\$Directory
0x9c0c5a3a5390	\$Directory
0x9c0c5a3a5520	\$Directory
0x9c0c5a3a56b0	\$Directory
0x9c0c5a3a5cf0	\$Directory
0x9c0c5a3a5e80	\$Directory
0x9c0c5a3a6330	\$Directory
0x9c0c5a3a64c0	\$Directory
0x9c0c5a3a6650	\$Directory
0x9c0c5a3a6b00	\$Directory
0x9c0c5a3a7460	\$Directory
0x9c0c5a3a75f0	\$Directory
0x9c0c5a3a7c30	\$Directory
0x9c0c5a3a8720	\$Directory
0x9c0c5a3a9530	\$Directory
0x9c0c5a3a9b70	\$Directory
0x9c0c5a3aa340	\$Directory
0x9c0c5a3aa7f0	\$Directory
0x9c0c5a3ab790	\$Directory
0x9c0c5a3ab920	\$Directory
0x9c0c5a3abdd0	\$Directory
0x9c0c5a3ac730	\$Directory
0x9c0c5a3acbe0	\$Directory
0x9c0c5a3acd70	\$Directory
0x9c0c5a3aecb0	\$Directory
0x9c0c5a3aee40	\$Directory
0x9c0c5a3af160	\$Directory
0x9c0c5a3af610	\$Directory
0x9c0c5a3afc50	\$Directory
0x9c0c5a3afde0	\$Directory
0x9c0c5a3b13c0	\$Directory
0x9c0c5a3b1550	\$Directory
0x9c0c5a3b1870	\$Directory
0x9c0c5a3b2b30	\$Directory
0x9c0c5a3b5240	\$Directory
0x9c0c5a3b6500	\$Directory
0x9c0c5a3b6690	\$Directory
0x9c0c5a3b6820	\$Directory
0x9c0c5a3b6e60	\$Directory
0x9c0c5a3b7310	\$Directory
0x9c0c5a3b77c0	\$Directory
0x9c0c5a3b7950	\$Directory
0x9c0c5a3b7c70	\$Directory
0x9c0c5a3b8120	\$Directory
0x9c0c5a3b8760	\$Directory
0x9c0c5a3b88f0	\$Directory
0x9c0c5a3b8a80	\$Directory
0x9c0c5a3b8c10	\$Directory
0x9c0c5a3b90c0	\$Directory
0x9c0c5a3b9250	\$Directory
0x9c0c5a3b93e0	\$Directory
0x9c0c5a3b9d40	\$Directory
0x9c0c5a3ba1f0	\$Directory
0x9c0c5a3ba380	\Windows\System32\Tasks\Microsoft\Windows\Windows Error Reporting\QueueReporting
0x9c0c5a3ba6a0	\Windows\System32\Tasks\Microsoft\Windows\Windows Filtering Platform\BfeOnServiceStartTypeChange
0x9c0c5a3bab50	\$Directory
0x9c0c5a3bace0	\$Directory
0x9c0c5a3bb4b0	\$Directory
0x9c0c5a3bb640	\$Directory
0x9c0c5a3bb7d0	\$Directory
0x9c0c5a3bc5e0	\$Directory
0x9c0c5a3bcc20	\$Directory
0x9c0c5a3bcdb0	\$Directory
0x9c0c5a3bd0d0	\$Directory
0x9c0c5a3bd710	\$Directory
0x9c0c5a3be390	\$Directory
0x9c0c5a3be520	\$Directory
0x9c0c5a3bee80	\$Directory
0x9c0c5a3bf1a0	\$Directory
0x9c0c5a3bf330	\$Directory
0x9c0c5a3bf7e0	\$Directory
0x9c0c5a3bfb00	\$Directory
0x9c0c5a3bfe20	\Windows\System32\Tasks\Microsoft\Windows\Windows Media Sharing\UpdateLibrary
0x9c0c5a3c0140	\Windows\System32\Tasks\Microsoft\Windows\Wininet\CacheTask
0x9c0c5a3c05f0	\Windows\System32\Tasks\Microsoft\Windows\WindowsColorSystem\Calibration Loader
0x9c0c5a3c0780	\Windows\System32\notepad.exe
0x9c0c5a3c0910	\$Directory
0x9c0c5a3c0aa0	\Windows\System32\Tasks\Microsoft\Windows\WindowsUpdate\Scheduled Start
0x9c0c5a3c0dc0	\$Directory
0x9c0c5a3c1270	\$Directory
0x9c0c5a3c18b0	\Windows\System32\Tasks\Microsoft\Windows\WindowsUpdate\Refresh Group Policy Cache
0x9c0c5a3c1a40	\$Directory
0x9c0c5a3c2b70	\Windows\System32\Tasks\Microsoft\Windows\Workplace Join\Device-Sync
0x9c0c5a3c2e90	\Windows\System32\Tasks\Microsoft\Windows\Work Folders\Work Folders Logon Synchronization
0x9c0c5a3c31b0	\$Directory
0x9c0c5a3c34d0	\Windows\System32\Tasks\Microsoft\Windows\Work Folders\Work Folders Maintenance Work
0x9c0c5a3c3ca0	\Windows\System32\Tasks\Microsoft\Windows\WOF\WIM-Hash-Management
0x9c0c5a443b40	\$Directory
0x9c0c5a445c10	\Windows\System32\FirewallControlPanel.dll
0x9c0c5a4463e0	\ProgramData\Microsoft\Diagnosis\DownloadedSettings\utc.app.json
0x9c0c5a446700	\Users\client 1\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_notepad_exe
0x9c0c5a446890	\ProgramData\Microsoft\Diagnosis\DownloadedSettings\telemetry.ASM-WindowsDefault.json
0x9c0c5a446bb0	\Windows\System32
0x9c0c5a446ed0	\$Directory
0x9c0c5a4471f0	\Users\client 1\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WindowsPowerShell_v1_0_powershell_exe
0x9c0c5a448640	\$Directory
0x9c0c5a4487d0	\$Directory
0x9c0c5a448960	\Windows\System32\en-US\ole32.dll.mui
0x9c0c5a448e10	\ProgramData\Microsoft\Diagnosis\DownloadedSettings\TELEMETRY.ASM-WINDOWSSQ.json.new
0x9c0c5a449450	\Windows\System32\en-US\KernelBase.dll.mui
0x9c0c5a449770	\ProgramData\Microsoft\Diagnosis\DownloadedSettings\telemetry.P-ARIA-4bb4d6f7cafc4e9292f972dca2dcde42-bd019ee8-e59c-4b0f-a02c-84e72157a3ef-7485.json
0x9c0c5a44a0d0	\ProgramData\Microsoft\Diagnosis\DownloadedSettings\telemetry.P-ARIA-5476d0c4a7a347909c4b8a13078d4390-f8bdcecf-243f-40f8-b7c3-b9c44a57dead-7230.json
0x9c0c5a44a8a0	\ProgramData\Microsoft\Diagnosis\DownloadedSettings\telemetry.P-ARIA-af397ef28e484961ba48646a5d38cf54-77418283-d6f6-4a90-b0c8-37e0f5e7b087-7425.json
0x9c0c5a44aa30	\ProgramData\Microsoft\Diagnosis\DownloadedSettings\telemetry.P-ARIA-d5a8f02229be41efb047bd8f883ba799-59258264-451c-4459-8c09-75d7d721219a-7112.json
0x9c0c5a44ad50	\ProgramData\Microsoft\Diagnosis\DownloadedSettings\telemetry.P-Eco3PTelDefault.json
0x9c0c5a44aee0	\ProgramData\Microsoft\Diagnosis\DownloadedSettings\utc.allow.json
0x9c0c5a44b200	\Windows\DiagTrack\utc.allow.diffbase
0x9c0c5a44b520	\$Directory
0x9c0c5a44b6b0	\CMApi
0x9c0c5a44b840	\ProgramData\Microsoft\Diagnosis\DownloadedSettings\telemetry.P-ARIA-80494971f8a54ffaa0463528b190001b-2fe3a3a0-1d51-48a9-ab38-1a00857bc0eb-6971.json
0x9c0c5a44b9d0	\Windows\System32\SearchProtocolHost.exe
0x9c0c5a44bb60	\$Directory
0x9c0c5a44be80	\ProgramData\Microsoft\Diagnosis\DownloadedSettings\telemetry.P-ARIA-7005b72804a64fa4b2138faab88f877b-14cf798a-05a4-4b7b-9d02-4d99259ebd4a-7553.json
0x9c0c5a44c1a0	\$Directory
0x9c0c5a44c970	\Windows\SystemResources\twinui.dll.mun
0x9c0c5a44cc90	\Users\client 1\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_notepad_exe
0x9c0c5a44ce20	\Program Files\WindowsApps\Microsoft.Windows.Photos_2019.19071.12548.0_x64__8wekyb3d8bbwe\Assets\PhotosLogoExtensions.targetsize-16.png
0x9c0c5a44daa0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5
0x9c0c5a44e0e0	\Users\client 1\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x9c0c5a44ea40	\Windows\System32\SleepStudy\ScreenOn\ScreenOnPowerStudyTraceSession-2025-09-28-07-52-57.etl
0x9c0c5a44ebd0	\ProgramData\Microsoft\IdentityCRL\production\wlidsvcconfig.xml
0x9c0c5a44ed60	\Windows\Prefetch\SEARCHPROTOCOLHOST.EXE-69C456C3.pf
0x9c0c5a44f080	\Windows\System32\SearchProtocolHost.exe
0x9c0c5a44f9e0	\$Directory
0x9c0c5a44fb70	\Windows\System32\devinv.dll
0x9c0c5a44fe90	\Users\Public\desktop.ini
0x9c0c5a4504d0	\Program Files\WindowsApps\Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe\resources.pri
0x9c0c5a450660	\Users\client 1\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_cmd_exe
0x9c0c5a450ca0	\Users\client 1\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\Assets\c11525ea1ed9d0d7159ff70dbf7f87bd47271147dcfa922bb64e44b154675868
0x9c0c5a450e30	\Users\Public\Desktop\desktop.ini
0x9c0c5a451150	\Windows\System32\sppcext.dll
0x9c0c5a4512e0	\Windows\Prefetch\DLLHOST.EXE-4B6CB38A.pf
0x9c0c5a451600	\Windows\System32\en-US\winnlsres.dll.mui
0x9c0c5a451790	\Windows\System32\en-US\duser.dll.mui
0x9c0c5a451920	\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\Narrator.lnk
0x9c0c5a451ab0	\Windows\System32\WindowsSecurityIcon.png
0x9c0c5a451dd0	\Windows\WinSxS\Manifests\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_a863d714867441db.manifest
0x9c0c5a452730	\Windows\System32\PortableDeviceClassExtension.dll
0x9c0c5a4536d0	\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.19041.1_en-us_cb612d02732b0fd9\comctl32.dll.mui
0x9c0c5a4539f0	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Package_4_for_KB5031988~31bf3856ad364e35~amd64~~10.0.4682.1.cat
0x9c0c5a453ea0	\Windows\SystemResources\shell32.dll.mun
